Room Number,Category,Family,Type,Quantity,Commissioning planned date,Type of room,Area,מסמכים סופקו
P0002,Electrical Equipment,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,6131_38-183-500,1,13-May-25,,,לא קיים מידע
P0002,Electrical Fixtures,Detector Presence,Presence WC LM detector Mov,1,13-May-25,,,לא קיים מידע
P0002,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,1,13-May-25,,,לא קיים מידע
P0002,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),2,13-May-25,,,לא קיים מידע
P0002,Lighting Fixtures,×¤×¡ ×œ×“ ×©×§×•×¢,700 24h,1,13-May-25,,,לא קיים מידע
P0002,Lighting Fixtures,×¤×¡ ×œ×“ ×©×§×•×¢,×¨×•×—×‘ 151,6,13-May-25,,,לא קיים מידע
P0002,Mechanical Equipment,AWL 800,AWL 800,1,13-May-25,,,לא קיים מידע
P0003,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,1,13-May-25,,,לא קיים מידע
P0003,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm,2,13-May-25,,,לא קיים מידע
P0004,Electrical Fixtures,Frame_Socket,Normal x2,36,13-May-25,,,לא קיים מידע
P0004,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,2,13-May-25,,,לא קיים מידע
P0004,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,3,13-May-25,,,לא קיים מידע
P0004,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,6,13-May-25,,,לא קיים מידע
P0004,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K 24h,1,13-May-25,,,לא קיים מידע
P0004,Mechanical Equipment,AWS 1000,AWS 1000,1,13-May-25,,,לא קיים מידע
P0007,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,1,13-May-25,,,לא קיים מידע
P0007,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),2,13-May-25,,,לא קיים מידע
P0007,Lighting Fixtures,×¤×¡ ×œ×“ ×©×§×•×¢,600 24h,1,13-May-25,,,לא קיים מידע
P0007,Lighting Fixtures,×¤×¡ ×œ×“ ×©×§×•×¢,×¨×•×—×‘ 151,5,13-May-25,,,לא קיים מידע
P0007,Mechanical Equipment,AWL 600,AWL 600,1,13-May-25,,,לא קיים מידע
P0008,Electrical Fixtures,SOCKETS1,x×©×§×¢ ×ª×§×©×•×¨×ª 2,2,13-May-25,,,לא קיים מידע
P0008,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,1,13-May-25,,,לא קיים מידע
P0008,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),4,13-May-25,,,לא קיים מידע
P0008,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm,8,13-May-25,,,לא קיים מידע
P0008,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm 24h,2,13-May-25,,,לא קיים מידע
P0008,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 900mm,1,13-May-25,,,לא קיים מידע
P0008,Mechanical Equipment,AWS 1000,AWS 1000,1,13-May-25,,,לא קיים מידע
P0009,Electrical Equipment,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,6131_38-183-500,1,13-May-25,,,לא קיים מידע
P0009,Electrical Fixtures,Detector Presence,Presence WC LM detector Mov,1,13-May-25,,,לא קיים מידע
P0009,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,4,13-May-25,,,לא קיים מידע
P0009,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,,,לא קיים מידע
P0009,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm,4,13-May-25,,,לא קיים מידע
P0010,Electrical Equipment,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,6131_38-183-500,1,13-May-25,,,לא קיים מידע
P0010,Electrical Fixtures,Detector Presence,Presence WC LM detector Mov,1,13-May-25,,,לא קיים מידע
P0010,Electrical Fixtures,Frame_Socket,Normal x2 WP,2,13-May-25,,,לא קיים מידע
P0010,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,5,13-May-25,,,לא קיים מידע
P0010,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,,,לא קיים מידע
P0010,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm,6,13-May-25,,,לא קיים מידע
P0011,Electrical Fixtures,Frame_Socket,Normal x1 WP,1,13-May-25,,,לא קיים מידע
P0011,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,4,13-May-25,,,לא קיים מידע
P0012,Electrical Fixtures,Frame_Socket,Normal x1 WP,1,13-May-25,,,לא קיים מידע
P0012,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,4,13-May-25,,,לא קיים מידע
P0013,Electrical Equipment,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,6131_38-183-500,1,13-May-25,,,לא קיים מידע
P0013,Electrical Fixtures,Detector Presence,Presence WC LM detector Mov,1,13-May-25,,,לא קיים מידע
P0013,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,2,13-May-25,,,לא קיים מידע
P0014,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,1,13-May-25,,,לא קיים מידע
P0015,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,1,13-May-25,,,לא קיים מידע
P0016,Electrical Equipment,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,6131_38-183-500,1,13-May-25,,,לא קיים מידע
P0016,Electrical Fixtures,Detector Presence,Presence WC LM detector Mov,1,13-May-25,,,לא קיים מידע
P0016,Electrical Fixtures,Frame_Socket,Normal x1 WP,1,13-May-25,,,לא קיים מידע
P0016,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,1,13-May-25,,,לא קיים מידע
P0016,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,,,לא קיים מידע
P0016,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm 24h,3,13-May-25,,,לא קיים מידע
P0017,Electrical Equipment,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,6131_38-183-500,1,13-May-25,,,לא קיים מידע
P0017,Electrical Fixtures,Detector Presence,Presence WC LM detector Mov,1,13-May-25,,,לא קיים מידע
P0017,Electrical Fixtures,Frame_Socket,Normal x1 WP,1,13-May-25,,,לא קיים מידע
P0017,Electrical Fixtures,Frame_Socket,Normal x2 WP,1,13-May-25,,,לא קיים מידע
P0017,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,1,13-May-25,,,לא קיים מידע
P0017,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,,,לא קיים מידע
P1001,Electrical Fixtures,Frame_Socket,Normal x2,1,13-May-25,operational yard,537.3,כן
P1001,Electrical Fixtures,M_Junction Boxes - W,W,4,13-May-25,operational yard,537.3,כן
P1001,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,13,13-May-25,operational yard,537.3,כן
P1001,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,35,13-May-25,operational yard,537.3,כן
P1001,Mechanical Equipment,Electrical cabinet,Electrical cabinet,1,13-May-25,operational yard,537.3,כן
P1001,Mechanical Equipment,Outdoor unit 80000,Outdoor unit 80000,3,13-May-25,operational yard,537.3,כן
P1002,Electrical Fixtures,M_Junction Boxes - W,W,6,13-May-25,HVAC,1168.6,לא
P1002,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,2,13-May-25,HVAC,1168.6,לא
P1002,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,22,13-May-25,HVAC,1168.6,לא
P1002,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,100,13-May-25,HVAC,1168.6,לא
P1002,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K 24h,13,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,AHU 18000 CFM,AHU 18000 CFM,1,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,AHU 6000 CFM,AHU 6000 CFM,1,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,Electrical cabinet,Electrical cabinet,6,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,Family1,Family1,1,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Chiller 45-2519-01-RV,Chiller 45-2519-01-RV,5,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Inert Base,176x343,1,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Inert Base,220Ñ…533,1,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Inert Base,234Ñ…350,1,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Inert Base,262x206,1,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Inert Base,278x490,1,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Inert Base,355x355,1,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Inert Base,400x500,1,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Inert Base,460x177,2,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Inert Base,746x264,1,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Pump Etanorm_syt_3e_200_150_400-1950gpm,Pump 200-150-400,2,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Pump NSCF 200-500-1320W,Pump NSCF 200-500-1320W,4,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,M_Mechanical Equipment_Pump NSCS  150-400-900W,Pump NSCS  150-400-900W,10,13-May-25,HVAC,1168.6,לא
P1002,Mechanical Equipment,NHR_BOX-M,AHU 100% Fresh air 25000 CFM,1,13-May-25,HVAC,1168.6,לא
P1003,Electrical Equipment,M_Circuit Breaker Switchboard,80mmx40mm,1,13-May-25,RO/CDA/DHW zone,287.36,לא
P1003,Electrical Fixtures,M_Junction Boxes - W,W,2,13-May-25,RO/CDA/DHW zone,287.36,לא
P1003,Electrical Fixtures,SOCKETS1,x×©×§×¢ ×ª×§×©×•×¨×ª 2,1,13-May-25,RO/CDA/DHW zone,287.36,לא
P1003,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,1,13-May-25,RO/CDA/DHW zone,287.36,לא
P1003,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,8,13-May-25,RO/CDA/DHW zone,287.36,לא
P1003,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,20,13-May-25,RO/CDA/DHW zone,287.36,לא
P1003,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K 24h,4,13-May-25,RO/CDA/DHW zone,287.36,לא
P1004,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),3,13-May-25,stairs,25.8,לא
P1005,Electrical Fixtures,BOX D,TV,1,13-May-25,MEETING ROOM,51.42,לא
P1005,Electrical Fixtures,Frame_Socket,Gen,1,13-May-25,MEETING ROOM,51.42,לא
P1005,Electrical Fixtures,SOCKETS1,x×©×§×¢ ×ª×§×©×•×¨×ª 2,1,13-May-25,MEETING ROOM,51.42,לא
P1005,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),2,13-May-25,MEETING ROOM,51.42,לא
P1005,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm,9,13-May-25,MEETING ROOM,51.42,לא
P1005,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm 24h,2,13-May-25,MEETING ROOM,51.42,לא
P1006,Electrical Equipment,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,6131_38-183-500,1,13-May-25,women w.c,13.54,כן
P1006,Electrical Fixtures,Detector Presence,Presence WC LM detector Mov,1,13-May-25,women w.c,13.54,כן
P1006,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,10,13-May-25,women w.c,13.54,כן
P1006,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,women w.c,13.54,כן
P1006,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm 24h,4,13-May-25,women w.c,13.54,כן
P1007,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,1,13-May-25,plumbing shaft,8.19,כן
P1008,Electrical Fixtures,BOX D,2,2,13-May-25,HVAC,31.85,לא
P1008,Electrical Fixtures,Frame_Socket,Normal x2,1,13-May-25,HVAC,31.85,לא
P1008,Electrical Fixtures,Frame_Socket,Type 1,1,13-May-25,HVAC,31.85,לא
P1008,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,1,13-May-25,HVAC,31.85,לא
P1008,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,3,13-May-25,HVAC,31.85,לא
P1009,Electrical Equipment,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,6131_38-183-500,1,13-May-25,men w.c,13.39,כן
P1009,Electrical Fixtures,Detector Presence,Presence WC LM detector Mov,1,13-May-25,men w.c,13.39,כן
P1009,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,10,13-May-25,men w.c,13.39,כן
P1009,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,men w.c,13.39,כן
P1009,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm 24h,4,13-May-25,men w.c,13.39,כן
P1010,Electrical Equipment,M_Circuit Breaker Switchboard,100mmx46mm,2,13-May-25,it /security room,31.2,לא
P1010,Electrical Equipment,M_Transformer Switchboard,400mmx250mmx600h,2,13-May-25,it /security room,31.2,לא
P1010,Electrical Fixtures,SOCKETS1,x×©×§×¢ ×ª×§×©×•×¨×ª 2,2,13-May-25,it /security room,31.2,לא
P1010,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,2,13-May-25,it /security room,31.2,לא
P1010,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,9,13-May-25,it /security room,31.2,לא
P1010,Mechanical Equipment,AW 1200,AW 1200,2,13-May-25,it /security room,31.2,לא
P1011,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),3,13-May-25,stairs,25.8,לא
P1012,Electrical Fixtures,Frame_Socket,Normal x2,1,13-May-25,service,14.82,לא
P1013,Electrical Fixtures,Frame_Socket,Type 1,5,13-May-25,FMS main room,31.58,לא
P1013,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,2,13-May-25,FMS main room,31.58,לא
P1015,Electrical Equipment,M_Circuit Breaker Switchboard,100mmx46mm,2,13-May-25,it /security room,31.2,כן
P1015,Electrical Equipment,M_Transformer Switchboard,400mmx250mmx600h,2,13-May-25,it /security room,31.2,כן
P1015,Electrical Fixtures,SOCKETS1,x×©×§×¢ ×ª×§×©×•×¨×ª 2,2,13-May-25,it /security room,31.2,כן
P1015,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,2,13-May-25,it /security room,31.2,כן
P1015,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,9,13-May-25,it /security room,31.2,כן
P1015,Mechanical Equipment,AW 1200,AW 1200,2,13-May-25,it /security room,31.2,כן
P1016,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),2,13-May-25,stairs,25.6,כן
P1018,Electrical Fixtures,Frame_Socket,Normal x2,1,13-May-25,TECHNICAL ROOM,14.82,לא
P1019,Electrical Fixtures,Frame_Socket,Normal x2,1,13-May-25,TECHNICAL ROOM,14.82,כן
P1020,Electrical Equipment,M_Circuit Breaker Switchboard,100mmx46mm,1,13-May-25,it /security room,32.05,כן
P1020,Electrical Equipment,M_Transformer Switchboard,400mmx250mmx600h,2,13-May-25,it /security room,32.05,כן
P1020,Electrical Fixtures,Frame_Socket,1 AC GEN,2,13-May-25,it /security room,32.05,כן
P1020,Electrical Fixtures,SOCKETS1,x×©×§×¢ ×ª×§×©×•×¨×ª 2,2,13-May-25,it /security room,32.05,כן
P1020,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,2,13-May-25,it /security room,32.05,כן
P1020,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,9,13-May-25,it /security room,32.05,כן
P1020,Mechanical Equipment,AW 1200,AW 1200,2,13-May-25,it /security room,32.05,כן
P1022,Electrical Fixtures,Frame_Socket,Normal x2,1,13-May-25,elevators Lobby,20.45,כן
P1022,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,1,13-May-25,elevators Lobby,20.45,כן
P1022,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),2,13-May-25,elevators Lobby,20.45,כן
P1022,Lighting Fixtures,×¤×¡ ×œ×“ ×©×§×•×¢,151 24h,6,13-May-25,elevators Lobby,20.45,כן
P1022,Lighting Fixtures,×¤×¡ ×œ×“ ×©×§×•×¢,700 24h,1,13-May-25,elevators Lobby,20.45,כן
P1025,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,2,13-May-25,TECHNICAL ROOM,6.45,כן
P1026,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,service zone (fire),9.89,לא
P1026,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm,4,13-May-25,service zone (fire),9.89,לא
P1026,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm 24h,2,13-May-25,service zone (fire),9.89,לא
P1027,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,2,13-May-25,disable w.c,3.32,כן
P1028,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 24h,2,13-May-25,service zone (fire),9.89,לא
P1028,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,service zone (fire),9.89,לא
P1028,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,1,13-May-25,service zone (fire),9.89,לא
P1028,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm,2,13-May-25,service zone (fire),9.89,לא
P1032,Electrical Equipment,Yani_Circuit breaker_SwitchBoard,60x240x210  GEN,1,13-May-25,electricity room,2.78,לא
P1032,Electrical Fixtures,SOCKETS1,x×©×§×¢ ×ª×§×©×•×¨×ª 2,1,13-May-25,electricity room,2.78,לא
P1034,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,2,13-May-25,smoke lobby,11.74,לא
P1034,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,smoke lobby,11.74,לא
P1034,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm,3,13-May-25,smoke lobby,11.74,לא
P1034,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm 24h,1,13-May-25,smoke lobby,11.74,לא
P1035,Electrical Equipment,Yani_Circuit breaker_SwitchBoard,60x240x210  GEN,1,13-May-25,electricity shaft,2.78,כן
P1035,Electrical Fixtures,SOCKETS1,x×©×§×¢ ×ª×§×©×•×¨×ª 2,1,13-May-25,electricity shaft,2.78,כן
P1038,Electrical Equipment,Yani_Circuit breaker_SwitchBoard,60x240x210,1,13-May-25,electricity shaft,4.34,לא
P1038,Electrical Fixtures,SOCKETS1,x×©×§×¢ ×ª×§×©×•×¨×ª 2,1,13-May-25,electricity shaft,4.34,לא
P1041,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,2,13-May-25,smoke lobby,11.74,לא
P1041,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,smoke lobby,11.74,לא
P1041,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm,3,13-May-25,smoke lobby,11.74,לא
P1041,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm 24h,1,13-May-25,smoke lobby,11.74,לא
P1046,Electrical Equipment,Yani_Circuit breaker_SwitchBoard,60x160x210 UPS,1,13-May-25,electricity cabinet,2.57,כן
P1046,Electrical Fixtures,SOCKETS1,x×©×§×¢ ×ª×§×©×•×¨×ª 2,1,13-May-25,electricity cabinet,2.57,כן
P1051,Electrical Fixtures,M_Junction Boxes - W,W,4,13-May-25,english yard,204.24,לא
P1052,Electrical Equipment,M_Transformer Switchboard,800mmx400mmx2200h,6,13-May-25,LSS/FMS room,7.93,כן
P1052,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,1,13-May-25,LSS/FMS room,7.93,כן
P1052,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K 24h,1,13-May-25,LSS/FMS room,7.93,כן
P1053,Electrical Fixtures,Frame_Socket,Normal x2 WP,1,13-May-25,plumbing shaft,8.19,כן
P1053,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,2,13-May-25,plumbing shaft,8.19,כן
P1054,Electrical Equipment,M_Transformer Switchboard,800mmx400mmx2200h,2,13-May-25,LSS/FMS room,7.93,כן
P1054,Electrical Fixtures,Frame_Socket,Normal x2,1,13-May-25,LSS/FMS room,7.93,כן
P1054,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,1,13-May-25,LSS/FMS room,7.93,כן
P1054,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K 24h,1,13-May-25,LSS/FMS room,7.93,כן
P1056,Electrical Fixtures,Frame_Socket,Normal x1,1,13-May-25,plumbing shaft,6.68,לא
P1057,Electrical Fixtures,Frame_Socket,Normal x2,5,13-May-25,parking area,541.94,לא
P1057,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,2,13-May-25,parking area,541.94,לא
P1057,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,11,13-May-25,parking area,541.94,לא
P1057,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,25,13-May-25,parking area,541.94,לא
P1057,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K 24h,4,13-May-25,parking area,541.94,לא
P1058,Electrical Equipment,Generator_Diesel-SDMO-Kohler-KD1500_1800_kW,KD2500-UE,1,13-May-25,FUTURE generators room,115.02,כן
P1058,Electrical Fixtures,M_Junction Boxes - W,W,1,13-May-25,FUTURE generators room,115.02,כן
P1058,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,3,13-May-25,FUTURE generators room,115.02,כן
P1058,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,5,13-May-25,FUTURE generators room,115.02,כן
P1058,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K 24h,1,13-May-25,FUTURE generators room,115.02,כן
P1059,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,smoke lobby,11.97,כן
P1059,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm 24h,2,13-May-25,smoke lobby,11.97,כן
P1060,Electrical Fixtures,Frame_Socket,Normal x1,1,13-May-25,Systems room,9.55,לא
P1063,Electrical Equipment,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,6131_38-183-500,1,13-May-25,toilets,7.56,לא
P1063,Electrical Fixtures,Detector Presence,Presence WC LM detector Mov,1,13-May-25,toilets,7.56,לא
P1063,Electrical Fixtures,Frame_Socket,Normal x1 WP,1,13-May-25,toilets,7.56,לא
P1063,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,3,13-May-25,toilets,7.56,לא
P1063,Lighting Fixtures,Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,Emergency LENS LF3 (CD),1,13-May-25,toilets,7.56,לא
P1063,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm 24h,2,13-May-25,toilets,7.56,לא
P1064,Electrical Fixtures,Frame_Socket,Normal x2,1,13-May-25,restaurant exhaust  shaft,7.47,כן
P1065,Electrical Fixtures,Frame_Socket,Normal x2,1,13-May-25,cleaning room,6.45,לא
P1065,Lighting Fixtures,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,Type 1,1,13-May-25,cleaning room,6.45,לא
P1065,Lighting Fixtures,M_Recessed Direct-Indirect Light - Asymmetrical,Topaz 1200mm,1,13-May-25,cleaning room,6.45,לא
P1066,Electrical Fixtures,M_Junction Boxes - W,W,1,13-May-25,RO/CDA/DHW zone,50.85,לא
P1066,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,1,13-May-25,RO/CDA/DHW zone,50.85,לא
P1066,Lighting Fixtures,M_Ceiling Light - Linear Box1,Emergency Lamp,1,13-May-25,RO/CDA/DHW zone,50.85,לא
P1066,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K,6,13-May-25,RO/CDA/DHW zone,50.85,לא
P1066,Lighting Fixtures,×¡×™ ×œ×“ 6600,42W 4000K 24h,1,13-May-25,RO/CDA/DHW zone,50.85,לא
P1067,Electrical Equipment,M_Circuit Breaker Switchboard,80mmx40mm,1,13-May-25,RO/CDA/DHW zone,51.41,כן
P1067,Electrical Fixtures,M_Junction Boxes - W,W,1,13-May-25,RO/CDA/DHW zone,51.41,כן
P1067,Electrical Fixtures,SOCKETS1,x×©×§×¢ ×ª×§×©×•×¨×ª 2,1,13-May-25,RO/CDA/DHW zone,51.41,כן
P1067,Lighting Fixtures,EXIT Base_Ceiling_Wall_R18,Exit,1,13-May-25,RO/CDA/DHW zone,51.41,כן
